year,country,country_url,region_code,region,rank_per_region,overall_rank,happiness_score,happiness_status,gdp_per_capita,family,social_support,healthy_life_expectancy,freedom_life_choices,generosity,corruption
2016,Georgia,https://upload.wikimedia.org/wikipedia/commons/0/0f/Flag_of_Georgia.svg,142.0,ASIA,40.0,126,4.252,Amber,0.8379200000000001,0.19249000000000002,,0.64035,0.32461,0.3188,0.06786
2016,Congo (Brazzaville),,,Nan,,127,4.236000000000001,Amber,0.7710899999999999,0.47798999999999997,,0.28212,0.37938,0.09752999999999999,0.12077
2016,Senegal,https://upload.wikimedia.org/wikipedia/commons/f/fd/Flag_of_Senegal.svg,2.0,AFRICA,17.0,128,4.218999999999999,Amber,0.44314,0.7741600000000001,,0.40457,0.31056,0.11681,0.19103
2016,Bulgaria,https://upload.wikimedia.org/wikipedia/commons/9/9a/Flag_of_Bulgaria.svg,150.0,EUROPE,38.0,129,4.217,Amber,1.11306,0.92542,,0.67806,0.21219000000000002,0.00615,0.12793
2016,Mauritania,https://upload.wikimedia.org/wikipedia/commons/4/43/Flag_of_Mauritania.svg,2.0,AFRICA,18.0,130,4.2010000000000005,Amber,0.6139100000000001,0.8414200000000001,,0.28639000000000003,0.1268,0.17955,0.22685999999999998
2016,Zimbabwe,https://upload.wikimedia.org/wikipedia/commons/6/6a/Flag_of_Zimbabwe.svg,2.0,AFRICA,19.0,131,4.1930000000000005,Amber,0.35041,0.71478,,0.1595,0.25429,0.08582000000000001,0.18503
2016,Malawi,https://upload.wikimedia.org/wikipedia/commons/d/d1/Flag_of_Malawi.svg,2.0,AFRICA,20.0,132,4.156000000000001,Amber,0.08709,0.147,,0.29364,0.4143,0.07564,0.30968
2016,Sudan,https://upload.wikimedia.org/wikipedia/commons/0/01/Flag_of_Sudan.svg,2.0,AFRICA,21.0,133,4.138999999999999,Amber,0.63069,0.8192799999999999,,0.29759,0.0,0.10039,0.18077000000000001
2016,Gabon,https://upload.wikimedia.org/wikipedia/commons/0/04/Flag_of_Gabon.svg,2.0,AFRICA,22.0,134,4.121,Amber,1.15851,0.72368,,0.3494,0.28098,0.09314,0.062439999999999996
2016,Mali,https://upload.wikimedia.org/wikipedia/commons/9/92/Flag_of_Mali.svg,2.0,AFRICA,23.0,135,4.073,Amber,0.31292,0.8633299999999999,,0.16347,0.27544,0.13647,0.21064000000000002
2016,Haiti,https://upload.wikimedia.org/wikipedia/commons/5/56/Flag_of_Haiti.svg,19.0,AMERICAS,26.0,136,4.0280000000000005,Amber,0.34097,0.29561,,0.27494,0.12072000000000001,0.14476,0.47958
2016,Botswana,https://upload.wikimedia.org/wikipedia/commons/f/fa/Flag_of_Botswana.svg,2.0,AFRICA,24.0,137,3.9739999999999998,Amber,1.09426,0.89186,,0.34752,0.44088999999999995,0.10769000000000001,0.12425
2016,Comoros,https://upload.wikimedia.org/wikipedia/commons/9/94/Flag_of_the_Comoros.svg,2.0,AFRICA,25.0,138,3.9560000000000004,Amber,0.27509,0.60323,,0.29980999999999997,0.15412,0.18437,0.1827
2016,Ivory Coast,https://upload.wikimedia.org/wikipedia/commons/f/fe/Flag_of_C%C3%B4te_d%27Ivoire.svg,,Nan,,139,3.9160000000000004,Amber,0.55507,0.57576,,0.04476,0.40663,0.1553,0.20338
2016,Cambodia,https://upload.wikimedia.org/wikipedia/commons/8/83/Flag_of_Cambodia.svg,142.0,ASIA,41.0,140,3.907,Amber,0.55604,0.5375,,0.42494,0.5885199999999999,0.08092,0.40339
2016,Angola,https://upload.wikimedia.org/wikipedia/commons/9/9d/Flag_of_Angola.svg,2.0,AFRICA,26.0,141,3.866,Amber,0.84731,0.66366,,0.04991,0.00589,0.08434,0.12070999999999998
2016,Niger,https://upload.wikimedia.org/wikipedia/commons/f/f4/Flag_of_Niger.svg,2.0,AFRICA,27.0,142,3.8560000000000003,Amber,0.1327,0.6053,,0.26161999999999996,0.38040999999999997,0.17176,0.2097
2016,South Sudan,https://upload.wikimedia.org/wikipedia/commons/7/7a/Flag_of_South_Sudan.svg,2.0,AFRICA,28.0,143,3.832,Amber,0.39394,0.18519000000000002,,0.15780999999999998,0.19662000000000002,0.13015,0.25899
2016,Chad,https://upload.wikimedia.org/wikipedia/commons/4/4b/Flag_of_Chad.svg,2.0,AFRICA,29.0,144,3.763,Amber,0.42213999999999996,0.63178,,0.038239999999999996,0.12807000000000002,0.04952,0.18667
2016,Burkina Faso,https://upload.wikimedia.org/wikipedia/commons/3/31/Flag_of_Burkina_Faso.svg,2.0,AFRICA,30.0,145,3.739,Amber,0.31995,0.63054,,0.21297,0.3337,0.12533,0.24353000000000002
2016,Uganda,https://upload.wikimedia.org/wikipedia/commons/4/4e/Flag_of_Uganda.svg,2.0,AFRICA,30.0,145,3.739,Amber,0.34719,0.90981,,0.19625,0.43653000000000003,0.06442,0.27102
2016,Yemen,https://upload.wikimedia.org/wikipedia/commons/8/89/Flag_of_Yemen.svg,142.0,ASIA,42.0,147,3.7239999999999998,Amber,0.57939,0.47493,,0.31048000000000003,0.2287,0.05892000000000001,0.09821
2016,Madagascar,https://upload.wikimedia.org/wikipedia/commons/b/bc/Flag_of_Madagascar.svg,2.0,AFRICA,32.0,148,3.695,Amber,0.27954,0.46115,,0.37109000000000003,0.13684000000000002,0.07506,0.2204
2016,Tanzania,https://upload.wikimedia.org/wikipedia/commons/3/38/Flag_of_Tanzania.svg,2.0,AFRICA,33.0,149,3.6660000000000004,Amber,0.47155,0.77623,,0.35700000000000004,0.3176,0.05099,0.31472
2016,Liberia,https://upload.wikimedia.org/wikipedia/commons/b/b8/Flag_of_Liberia.svg,2.0,AFRICA,34.0,150,3.622,Amber,0.10705999999999999,0.50353,,0.23165,0.25748000000000004,0.04852,0.24063
2016,Guinea,https://upload.wikimedia.org/wikipedia/commons/e/ed/Flag_of_Guinea.svg,2.0,AFRICA,35.0,151,3.6069999999999998,Amber,0.22415,0.3109,,0.18829,0.30953,0.1192,0.29914
2016,Rwanda,https://upload.wikimedia.org/wikipedia/commons/1/17/Flag_of_Rwanda.svg,2.0,AFRICA,36.0,152,3.515,Amber,0.32846,0.6158600000000001,,0.31865,0.5432,0.50521,0.23551999999999998
2016,Benin,https://upload.wikimedia.org/wikipedia/commons/0/0a/Flag_of_Benin.svg,2.0,AFRICA,37.0,153,3.484,Amber,0.39499,0.10419,,0.21028000000000002,0.39747,0.06681000000000001,0.2018
2016,Afghanistan,https://upload.wikimedia.org/wikipedia/commons/9/9a/Flag_of_Afghanistan.svg,142.0,ASIA,43.0,154,3.36,Amber,0.38227,0.11037000000000001,,0.17344,0.1643,0.07112,0.31268
2016,Togo,https://upload.wikimedia.org/wikipedia/commons/6/68/Flag_of_Togo.svg,2.0,AFRICA,38.0,155,3.303,Amber,0.28123000000000004,0.0,,0.24811,0.34678000000000003,0.11587,0.17517
2016,Syria,https://upload.wikimedia.org/wikipedia/commons/5/53/Flag_of_Syria.svg,142.0,ASIA,44.0,156,3.069,Amber,0.7471899999999999,0.14866,,0.6299399999999999,0.06912,0.17232999999999998,0.48396999999999996
2016,Burundi,https://upload.wikimedia.org/wikipedia/commons/5/50/Flag_of_Burundi.svg,2.0,AFRICA,39.0,157,2.905,Amber,0.06831,0.23442,,0.15747,0.0432,0.09419,0.2029
2017,Norway,https://upload.wikimedia.org/wikipedia/commons/d/d9/Flag_of_Norway.svg,150.0,EUROPE,1.0,1,7.537000179,Green,1.616463184,1.53352356,,0.796666503,0.635422587,0.362012237,0.315963835
2017,Denmark,https://upload.wikimedia.org/wikipedia/commons/9/9c/Flag_of_Denmark.svg,150.0,EUROPE,2.0,2,7.521999836,Green,1.4823830130000002,1.5511215930000002,,0.792565525,0.6260067220000001,0.355280489,0.400770068
2017,Iceland,https://upload.wikimedia.org/wikipedia/commons/c/ce/Flag_of_Iceland.svg,150.0,EUROPE,3.0,3,7.504000187000001,Green,1.48063302,1.6105740069999999,,0.8335521220000001,0.627162635,0.47554022100000004,0.153526559
2017,Switzerland,https://upload.wikimedia.org/wikipedia/commons/0/08/Flag_of_Switzerland_%28Pantone%29.svg,150.0,EUROPE,4.0,4,7.493999958,Green,1.5649795530000001,1.516911745,,0.858131289,0.620070577,0.290549278,0.367007285
2017,Finland,https://upload.wikimedia.org/wikipedia/commons/b/bc/Flag_of_Finland.svg,150.0,EUROPE,5.0,5,7.468999863,Green,1.443571925,1.540246725,,0.80915767,0.6179508570000001,0.24548277300000002,0.38261154299999994
2017,Netherlands,https://upload.wikimedia.org/wikipedia/commons/2/20/Flag_of_the_Netherlands.svg,150.0,EUROPE,6.0,6,7.376999855,Green,1.503944635,1.4289392230000002,,0.810696125,0.585384488,0.47048983,0.282661825
2017,Canada,https://upload.wikimedia.org/wikipedia/en/c/cf/Flag_of_Canada.svg,19.0,AMERICAS,1.0,7,7.315999985,Green,1.479204416,1.481348991,,0.834557652,0.611100912,0.435539722,0.287371516
2017,New Zealand,https://upload.wikimedia.org/wikipedia/commons/3/3e/Flag_of_New_Zealand.svg,9.0,OCEANIA,1.0,8,7.31400013,Green,1.405706048,1.548195124,,0.8167597059999999,0.61406213,0.500005126,0.382816702
2017,Sweden,https://upload.wikimedia.org/wikipedia/en/4/4c/Flag_of_Sweden.svg,150.0,EUROPE,7.0,9,7.28399992,Green,1.494387269,1.478162169,,0.830875158,0.612924099,0.385399252,0.384398729
2017,Australia,https://upload.wikimedia.org/wikipedia/commons/8/88/Flag_of_Australia_%28converted%29.svg,9.0,OCEANIA,2.0,9,7.28399992,Green,1.484414935,1.510041952,,0.843886793,0.6016073820000001,0.47769925,0.30118373
2017,Israel,https://upload.wikimedia.org/wikipedia/commons/d/d4/Flag_of_Israel.svg,142.0,ASIA,1.0,11,7.212999821,Green,1.375382423,1.3762899640000001,,0.838404,0.405988604,0.330082655,0.0852421
2017,Costa Rica,https://upload.wikimedia.org/wikipedia/commons/f/f2/Flag_of_Costa_Rica.svg,19.0,AMERICAS,2.0,12,7.078999996,Green,1.109706283,1.416403651,,0.759509265,0.58013165,0.214613229,0.10010658900000001
2017,Austria,https://upload.wikimedia.org/wikipedia/commons/4/41/Flag_of_Austria.svg,150.0,EUROPE,8.0,13,7.006000042,Green,1.4870972630000001,1.459944963,,0.8153284190000001,0.56776619,0.316472322,0.221060365
2017,United States,https://upload.wikimedia.org/wikipedia/en/a/a4/Flag_of_the_United_States.svg,19.0,AMERICAS,3.0,14,6.993000031,Green,1.546259284,1.419920564,,0.7742866279999999,0.5057405229999999,0.392578781,0.135638788
2017,Ireland,https://upload.wikimedia.org/wikipedia/commons/4/45/Flag_of_Ireland.svg,150.0,EUROPE,9.0,15,6.977000237,Green,1.535706639,1.558231115,,0.809782624,0.573110342,0.427858323,0.298388153
2017,Germany,https://upload.wikimedia.org/wikipedia/en/b/ba/Flag_of_Germany.svg,150.0,EUROPE,10.0,16,6.951000214,Green,1.4879233840000001,1.472520351,,0.798950732,0.562511384,0.33626917,0.276731938
2017,Belgium,https://upload.wikimedia.org/wikipedia/commons/9/92/Flag_of_Belgium_%28civil%29.svg,150.0,EUROPE,11.0,17,6.890999794,Green,1.463780761,1.462312698,,0.8180918690000001,0.539770722,0.231503338,0.251343131
2017,Luxembourg,https://upload.wikimedia.org/wikipedia/commons/d/da/Flag_of_Luxembourg.svg,150.0,EUROPE,12.0,18,6.862999916000001,Green,1.7419435980000002,1.457583666,,0.845089495,0.596627891,0.28318098199999997,0.318834424
2017,United Kingdom,https://upload.wikimedia.org/wikipedia/en/a/ae/Flag_of_the_United_Kingdom.svg,150.0,EUROPE,13.0,19,6.714000225,Green,1.44163394,1.49646008,,0.8053359390000001,0.508190036,0.492774159,0.265428066
2017,Chile,https://upload.wikimedia.org/wikipedia/commons/7/78/Flag_of_Chile.svg,19.0,AMERICAS,4.0,20,6.65199995,Green,1.25278461,1.2840249540000002,,0.819479704,0.37689527899999997,0.32666242100000004,0.082287982
2017,United Arab Emirates,https://upload.wikimedia.org/wikipedia/commons/c/cb/Flag_of_the_United_Arab_Emirates.svg,142.0,ASIA,2.0,21,6.647999763,Green,1.626343369,1.2664102320000001,,0.7267982359999999,0.60834527,0.36094194700000004,0.324489564
2017,Brazil,https://upload.wikimedia.org/wikipedia/en/0/05/Flag_of_Brazil.svg,19.0,AMERICAS,5.0,22,6.635000229,Green,1.10735321,1.431306005,,0.616552353,0.437453747,0.162349895,0.111092761
2017,Czech Republic,https://upload.wikimedia.org/wikipedia/commons/c/cb/Flag_of_the_Czech_Republic.svg,150.0,EUROPE,14.0,23,6.609000206,Green,1.352682352,1.4338852169999998,,0.7544440029999999,0.49094617399999996,0.088106759,0.036872927
2017,Argentina,https://upload.wikimedia.org/wikipedia/commons/1/1a/Flag_of_Argentina.svg,19.0,AMERICAS,6.0,24,6.598999977,Green,1.1852954629999999,1.440451145,,0.6951370840000001,0.494519204,0.109457061,0.059739888
2017,Mexico,https://upload.wikimedia.org/wikipedia/commons/f/fc/Flag_of_Mexico.svg,19.0,AMERICAS,7.0,25,6.578000069,Green,1.153183818,1.21086216,,0.709978998,0.412730008,0.12099043300000001,0.132774115
2017,Singapore,https://upload.wikimedia.org/wikipedia/commons/4/48/Flag_of_Singapore.svg,142.0,ASIA,3.0,26,6.5720000270000005,Green,1.69227767,1.3538143630000001,,0.949492395,0.549840569,0.34596598100000003,0.464307785
2017,Malta,https://upload.wikimedia.org/wikipedia/commons/7/73/Flag_of_Malta.svg,150.0,EUROPE,15.0,27,6.52699995,Green,1.343279839,1.488411665,,0.8219442370000001,0.588767052,0.574730575,0.153066069
2017,Uruguay,https://upload.wikimedia.org/wikipedia/commons/f/fe/Flag_of_Uruguay.svg,19.0,AMERICAS,8.0,28,6.453999996,Green,1.217559695,1.412227869,,0.7192168240000001,0.5793922539999999,0.17509692899999998,0.178061873
2017,Guatemala,https://upload.wikimedia.org/wikipedia/commons/e/ec/Flag_of_Guatemala.svg,19.0,AMERICAS,8.0,28,6.453999996,Green,0.8720019459999999,1.255585194,,0.54023999,0.531310618,0.283488393,0.077223279
2017,Panama,https://upload.wikimedia.org/wikipedia/commons/a/ab/Flag_of_Panama.svg,19.0,AMERICAS,10.0,30,6.452000141,Green,1.233748436,1.373192549,,0.706156135,0.550026834,0.210556939,0.070983924
2017,France,https://upload.wikimedia.org/wikipedia/en/c/c3/Flag_of_France.svg,150.0,EUROPE,16.0,31,6.441999912000001,Green,1.430923462,1.3877768519999998,,0.844465852,0.470222116,0.129762307,0.172502428
2017,Thailand,https://upload.wikimedia.org/wikipedia/commons/a/a9/Flag_of_Thailand.svg,142.0,ASIA,4.0,32,6.423999786,Green,1.127868772,1.425792456,,0.647239029,0.580200732,0.57212311,0.031612735
2017,Taiwan Province of China,,,Nan,,33,6.421999931,Green,1.4336265330000002,1.3845653530000002,,0.7939842340000001,0.361466587,0.258360475,0.063829236
2017,Spain,https://upload.wikimedia.org/wikipedia/en/9/9a/Flag_of_Spain.svg,150.0,EUROPE,17.0,34,6.402999877999999,Green,1.384397864,1.532090902,,0.8889606,0.40878123,0.190133572,0.070914097
2017,Qatar,https://upload.wikimedia.org/wikipedia/commons/6/65/Flag_of_Qatar.svg,142.0,ASIA,5.0,35,6.375,Green,1.870765686,1.27429688,,0.710098088,0.604130983,0.33047387,0.439299256
2017,Colombia,https://upload.wikimedia.org/wikipedia/commons/2/21/Flag_of_Colombia.svg,19.0,AMERICAS,11.0,36,6.3569998739999996,Green,1.070622325,1.4021829369999999,,0.5950279239999999,0.477487415,0.149014473,0.046668742
2017,Saudi Arabia,https://upload.wikimedia.org/wikipedia/commons/0/0d/Flag_of_Saudi_Arabia.svg,142.0,ASIA,6.0,37,6.343999863,Green,1.530623555,1.2866775990000001,,0.59014833,0.449750572,0.14761601400000002,0.273432255
2017,Trinidad and Tobago,https://upload.wikimedia.org/wikipedia/commons/6/64/Flag_of_Trinidad_and_Tobago.svg,19.0,AMERICAS,12.0,38,6.168000221000001,Green,1.361355901,1.380228519,,0.519983292,0.518630743,0.325296462,0.008964816
2017,Kuwait,https://upload.wikimedia.org/wikipedia/commons/a/aa/Flag_of_Kuwait.svg,142.0,ASIA,7.0,39,6.105000018999999,Green,1.6329524519999998,1.259698749,,0.632105708,0.49633759299999997,0.22828979800000002,0.21515955
2017,Slovakia,https://upload.wikimedia.org/wikipedia/commons/e/e6/Flag_of_Slovakia.svg,150.0,EUROPE,18.0,40,6.09800005,Green,1.325393558,1.505059242,,0.7127329109999999,0.295817465,0.136544481,0.024210852
2017,Bahrain,https://upload.wikimedia.org/wikipedia/commons/2/2c/Flag_of_Bahrain.svg,142.0,ASIA,8.0,41,6.086999893,Green,1.488412261,1.323110461,,0.653133035,0.5367469189999999,0.17266848699999998,0.25704217
2017,Malaysia,https://upload.wikimedia.org/wikipedia/commons/6/66/Flag_of_Malaysia.svg,142.0,ASIA,9.0,42,6.084000111,Green,1.29121542,1.284646034,,0.618784428,0.40226498200000005,0.41660893,0.065600708
2017,Nicaragua,https://upload.wikimedia.org/wikipedia/commons/1/19/Flag_of_Nicaragua.svg,19.0,AMERICAS,13.0,43,6.071000099,Green,0.737299204,1.28721571,,0.653095961,0.447551847,0.30167421699999997,0.13068798199999998
2017,Ecuador,https://upload.wikimedia.org/wikipedia/commons/e/e8/Flag_of_Ecuador.svg,19.0,AMERICAS,14.0,44,6.007999897,Green,1.0008203979999999,1.286168814,,0.6856362220000001,0.45519819899999997,0.150112465,0.140134647
2017,El Salvador,https://upload.wikimedia.org/wikipedia/commons/3/34/Flag_of_El_Salvador.svg,19.0,AMERICAS,15.0,45,6.002999783,Green,0.9097844959999999,1.182125092,,0.596018553,0.43245253,0.078257985,0.08998096
2017,Poland,https://upload.wikimedia.org/wikipedia/en/1/12/Flag_of_Poland.svg,150.0,EUROPE,19.0,46,5.97300005,Green,1.291787863,1.44571197,,0.699475348,0.520342112,0.15846596699999999,0.059307806
2017,Uzbekistan,https://upload.wikimedia.org/wikipedia/commons/8/84/Flag_of_Uzbekistan.svg,142.0,ASIA,10.0,47,5.971000195,Green,0.786441088,1.54896915,,0.498272628,0.658248663,0.415983647,0.24652822300000002
2017,Italy,https://upload.wikimedia.org/wikipedia/en/0/03/Flag_of_Italy.svg,150.0,EUROPE,20.0,48,5.964000225,Green,1.395066619,1.444923282,,0.8531443479999999,0.256450713,0.17278964800000002,0.028028091
2017,Russia,https://upload.wikimedia.org/wikipedia/en/f/f3/Flag_of_Russia.svg,150.0,EUROPE,21.0,49,5.962999821,Green,1.2817780970000001,1.469282389,,0.547349334,0.37378311200000003,0.052263822,0.032962881
2017,Belize,https://upload.wikimedia.org/wikipedia/commons/e/e7/Flag_of_Belize.svg,19.0,AMERICAS,16.0,50,5.9559998510000005,Green,0.9079753159999999,1.081417799,,0.450191766,0.547509372,0.240015641,0.09658107199999999
2017,Japan,https://upload.wikimedia.org/wikipedia/en/9/9e/Flag_of_Japan.svg,142.0,ASIA,11.0,51,5.920000076,Green,1.4169151780000002,1.436337829,,0.9134758709999999,0.505625546,0.12057276800000001,0.163760737
2017,Lithuania,https://upload.wikimedia.org/wikipedia/commons/1/11/Flag_of_Lithuania.svg,150.0,EUROPE,22.0,52,5.90199995,Green,1.314582348,1.4735161069999998,,0.62894994,0.234231785,0.010164656999999999,0.011865643
2017,Algeria,https://upload.wikimedia.org/wikipedia/commons/7/77/Flag_of_Algeria.svg,2.0,AFRICA,1.0,53,5.872000217,Green,1.091864467,1.146217465,,0.6175846460000001,0.233335808,0.069436647,0.14609611
2017,Latvia,https://upload.wikimedia.org/wikipedia/commons/8/84/Flag_of_Latvia.svg,150.0,EUROPE,23.0,54,5.849999905,Green,1.260748625,1.4047149419999998,,0.638566971,0.325707912,0.153074786,0.073842727
2017,South Korea,https://upload.wikimedia.org/wikipedia/commons/0/09/Flag_of_South_Korea.svg,142.0,ASIA,12.0,55,5.837999821,Green,1.4016784430000002,1.1282744409999999,,0.9002140759999999,0.257921666,0.206674367,0.063282669
2017,Moldova,https://upload.wikimedia.org/wikipedia/commons/2/27/Flag_of_Moldova.svg,150.0,EUROPE,24.0,55,5.837999821,Green,0.72887063,1.251825571,,0.589465201,0.24072904899999997,0.208779126,0.010091286
2017,Romania,https://upload.wikimedia.org/wikipedia/commons/7/73/Flag_of_Romania.svg,150.0,EUROPE,25.0,57,5.8249998089999995,Green,1.217683911,1.15009129,,0.685158312,0.45700374200000005,0.13351991800000002,0.004387901
2017,Bolivia,https://upload.wikimedia.org/wikipedia/commons/4/48/Flag_of_Bolivia.svg,19.0,AMERICAS,17.0,58,5.822999954,Green,0.8337565659999999,1.227619052,,0.47363025,0.558732927,0.225560725,0.060477725999999996
2017,Turkmenistan,https://upload.wikimedia.org/wikipedia/commons/1/1b/Flag_of_Turkmenistan.svg,142.0,ASIA,13.0,59,5.8220000270000005,Green,1.130776763,1.4931491609999998,,0.43772608,0.418271929,0.24992498800000001,0.25927034
2017,Kazakhstan,https://upload.wikimedia.org/wikipedia/commons/d/d3/Flag_of_Kazakhstan.svg,142.0,ASIA,14.0,60,5.818999767,Green,1.28455627,1.384369016,,0.606041551,0.43745428299999994,0.201964423,0.11928288599999999
2017,North Cyprus,,,Nan,,61,5.809999942999999,Green,1.346911311,1.186303377,,0.834647238,0.471203625,0.266845703,0.155353352
2017,Slovenia,https://upload.wikimedia.org/wikipedia/commons/f/f0/Flag_of_Slovenia.svg,150.0,EUROPE,26.0,62,5.757999897,Green,1.341205955,1.452518821,,0.790828228,0.572575808,0.242649093,0.04512897900000001
2017,Peru,https://upload.wikimedia.org/wikipedia/commons/c/cf/Flag_of_Peru.svg,19.0,AMERICAS,18.0,63,5.715000152999999,Green,1.0352252720000001,1.218770385,,0.6301661129999999,0.45000287899999997,0.126819715,0.047049087
2017,Mauritius,https://upload.wikimedia.org/wikipedia/commons/7/77/Flag_of_Mauritius.svg,2.0,AFRICA,2.0,64,5.629000187000001,Green,1.189395547,1.20956099,,0.638007462,0.49124732600000004,0.360933751,0.042181555
2017,Cyprus,https://upload.wikimedia.org/wikipedia/commons/d/d4/Flag_of_Cyprus.svg,142.0,ASIA,15.0,65,5.620999812999999,Green,1.3559380769999998,1.131363273,,0.8447147009999999,0.355111539,0.27125430100000003,0.041237976
2017,Estonia,https://upload.wikimedia.org/wikipedia/commons/8/8f/Flag_of_Estonia.svg,150.0,EUROPE,27.0,66,5.611000061,Green,1.32087934,1.4766711000000001,,0.695168316,0.47913143,0.098890811,0.18324892199999998
2017,Belarus,https://upload.wikimedia.org/wikipedia/commons/8/85/Flag_of_Belarus.svg,150.0,EUROPE,28.0,67,5.568999767,Amber,1.15655756,1.444945216,,0.637714267,0.29540026199999997,0.155137509,0.156313822
2017,Libya,https://upload.wikimedia.org/wikipedia/commons/0/05/Flag_of_Libya.svg,2.0,AFRICA,3.0,68,5.525000095,Amber,1.101803064,1.35756433,,0.52016902,0.46573323,0.152073666,0.09261021
2017,Turkey,https://upload.wikimedia.org/wikipedia/commons/b/b4/Flag_of_Turkey.svg,142.0,ASIA,16.0,69,5.5,Amber,1.1982743740000001,1.337753177,,0.637605608,0.30074059999999997,0.046693042000000004,0.09967158
2017,Paraguay,https://upload.wikimedia.org/wikipedia/commons/2/27/Flag_of_Paraguay.svg,19.0,AMERICAS,19.0,70,5.493000031,Amber,0.932537317,1.50728488,,0.579250693,0.47350779200000004,0.224150658,0.09106591300000001
2017,"Hong Kong S.A.R., China",,,Nan,,71,5.472000122000001,Amber,1.551674843,1.2627909179999999,,0.943062425,0.490968645,0.374465793,0.29393374899999997
2017,Philippines,https://upload.wikimedia.org/wikipedia/commons/9/99/Flag_of_the_Philippines.svg,142.0,ASIA,17.0,72,5.429999828,Amber,0.857699215,1.253917575,,0.468009055,0.5852146739999999,0.19351342300000002,0.099331893
2017,Serbia,https://upload.wikimedia.org/wikipedia/commons/f/ff/Flag_of_Serbia.svg,150.0,EUROPE,29.0,73,5.394999981000001,Amber,1.069317579,1.258189797,,0.650784671,0.208715528,0.220125884,0.040903781
2017,Jordan,https://upload.wikimedia.org/wikipedia/commons/c/c0/Flag_of_Jordan.svg,142.0,ASIA,18.0,74,5.335999966,Amber,0.9910123940000001,1.239088893,,0.604590058,0.418421149,0.17217046,0.11980327199999999
2017,Hungary,https://upload.wikimedia.org/wikipedia/commons/c/c1/Flag_of_Hungary.svg,150.0,EUROPE,30.0,75,5.323999882,Amber,1.286011934,1.343133092,,0.687763453,0.175863519,0.078401662,0.036636937
2017,Jamaica,https://upload.wikimedia.org/wikipedia/commons/0/0a/Flag_of_Jamaica.svg,19.0,AMERICAS,20.0,76,5.31099987,Amber,0.9255793090000001,1.3682180640000001,,0.641022384,0.474307239,0.233818337,0.055267780999999995
2017,Croatia,https://upload.wikimedia.org/wikipedia/commons/1/1b/Flag_of_Croatia.svg,150.0,EUROPE,31.0,77,5.293000221000001,Amber,1.222556233,0.9679830070000001,,0.7012885209999999,0.255772293,0.248002976,0.04310311
2017,Kosovo,https://upload.wikimedia.org/wikipedia/commons/1/1f/Flag_of_Kosovo.svg,,Nan,,78,5.278999805,Amber,0.9514843820000001,1.1378535029999999,,0.54145205,0.260287941,0.319931448,0.057471617999999995
2017,China,https://upload.wikimedia.org/wikipedia/commons/f/fa/Flag_of_the_People%27s_Republic_of_China.svg,142.0,ASIA,19.0,79,5.2729997630000005,Amber,1.0811657909999999,1.160837412,,0.741415501,0.472787708,0.028806841,0.022794275
2017,Pakistan,https://upload.wikimedia.org/wikipedia/commons/3/32/Flag_of_Pakistan.svg,142.0,ASIA,20.0,80,5.269000053,Amber,0.7268835309999999,0.67269069,,0.402047783,0.23521526199999998,0.31544601899999997,0.12434806699999999
2017,Indonesia,https://upload.wikimedia.org/wikipedia/commons/9/9f/Flag_of_Indonesia.svg,142.0,ASIA,21.0,81,5.262000083999999,Amber,0.995538592,1.274444699,,0.492345721,0.443323463,0.6117045879999999,0.015317135
2017,Venezuela,https://upload.wikimedia.org/wikipedia/commons/0/06/Flag_of_Venezuela.svg,19.0,AMERICAS,21.0,82,5.25,Amber,1.128431201,1.431337595,,0.617144227,0.153997123,0.06501963,0.064491123
2017,Montenegro,https://upload.wikimedia.org/wikipedia/commons/6/64/Flag_of_Montenegro.svg,150.0,EUROPE,32.0,83,5.236999989,Amber,1.121129036,1.238376498,,0.667464674,0.194989055,0.197911024,0.088174194
2017,Morocco,https://upload.wikimedia.org/wikipedia/commons/2/2c/Flag_of_Morocco.svg,2.0,AFRICA,4.0,84,5.235000134,Amber,0.878114581,0.774864435,,0.597710669,0.408158332,0.032209955,0.08776318300000001
2017,Azerbaijan,https://upload.wikimedia.org/wikipedia/commons/d/dd/Flag_of_Azerbaijan.svg,142.0,ASIA,22.0,85,5.234000206,Amber,1.153601766,1.152400255,,0.540775776,0.398155838,0.04526934,0.180987507
2017,Dominican Republic,https://upload.wikimedia.org/wikipedia/commons/9/9f/Flag_of_the_Dominican_Republic.svg,19.0,AMERICAS,22.0,86,5.230000018999999,Amber,1.0793738370000001,1.402416706,,0.574873745,0.552589834,0.18696785,0.11394525300000001
2017,Greece,https://upload.wikimedia.org/wikipedia/commons/5/5c/Flag_of_Greece.svg,150.0,EUROPE,33.0,87,5.2270002369999995,Amber,1.2894874809999999,1.239414573,,0.810198903,0.09573125099999999,0.0,0.043289777
2017,Lebanon,https://upload.wikimedia.org/wikipedia/commons/5/59/Flag_of_Lebanon.svg,142.0,ASIA,23.0,88,5.224999905,Amber,1.0749875309999999,1.129624248,,0.735081077,0.288515985,0.264450759,0.03751383
2017,Portugal,https://upload.wikimedia.org/wikipedia/commons/5/5c/Flag_of_Portugal.svg,150.0,EUROPE,34.0,89,5.195000172,Amber,1.315175295,1.3670430180000002,,0.7958435420000001,0.4984653,0.095102713,0.015869452
